Time(s) pitch(rad) yaw(rad) roll(rad) pitchspeed(rad/s) yawspeed(rad/s) rollspeed(rad/s) lat(deg) lon(deg) alt[MSL](mm) vnorth[NED](cm/s) veast[NED](cm/s) vdown[NED](cm/s) IAS(m/s) AOA() Sideslip() RCch1() RCch2() RCch3() RCch4() 
4.819999999999985 -0.1366251946857492 -0.17015617971551708 -0.1770172052606505 -0.05079045417599536 -0.04283797437973258 -0.07600024447324025 168.03591543188807 -4.537646834094977 71.0295677658439 36.111246217885785 -3.4288006646232416 -8.256541173663848 32.153284666684186 0.11123054358451537 -0.0021216560957674317 -1.1984224905356572e-05 -0.13397165021698113 0.626983642578125 -0.0
4.839999999999985 -0.13775221325365344 -0.17082179939917796 -0.17843824850422527 -0.04847931675856389 -0.04198431134903844 -0.07520690320809488 168.75825516796846 -4.606604416845913 70.86449843822443 36.12272281107367 -3.4669608687047573 -8.250403294806452 32.16599810944432 0.10990166581769834 -0.002954297711981959 -1.1984224905356572e-05 -0.13397165021698113 0.626983642578125 -0.0
4.859999999999984 -0.13883034733540783 -0.17150300711865485 -0.17982014522865972 -0.045586604239968596 -0.0436154745685172 -0.07237394867861753 169.4808212192049 -4.6763232611638585 70.69954094999723 36.13387749242935 -3.5049264677077026 -8.245356760501956 32.1984415439905 0.10798795101559767 -0.003241463836392064 -1.1984224905356572e-05 -0.13397165021698113 0.626983642578125 -0.0
4.879999999999984 -0.13985096863401672 -0.17223275506235627 -0.18114176789168793 -0.04184436515284112 -0.04579789819539751 -0.06992462534240365 170.20360447121803 -4.746799823330016 70.53467029439443 36.14444242421918 -3.5427322386823397 -8.241719395026903 32.21836611224681 0.1058453158872367 -0.003136297022891969 -1.1984224905356572e-05 -0.13397165021698113 0.626983642578125 -0.0
4.8999999999999835 -0.14079633601796732 -0.1730135259313618 -0.18242004175890522 -0.03715779285616782 -0.047327229674324414 -0.0688235583371272 170.9265920286055 -4.818030951078836 70.36985437111979 36.154307505605004 -3.5803825405568332 -8.239882945489686 32.24305751233562 0.10468910607648992 -0.002952183834666229 -1.1984224905356572e-05 -0.13397165021698113 0.626983642578125 -0.0
4.919999999999983 -0.14164995558927615 -0.17383404930461396 -0.18368080402786793 -0.03199039414994223 -0.048088004250607747 -0.06880234953002376 171.64977338179426 -4.890016133418922 70.20506683465823 36.16382163018873 -3.618137503938214 -8.238880353250085 32.262436298310114 0.1032567131397351 -0.0023155281684418168 -1.1984224905356572e-05 -0.13397165021698113 0.626983642578125 -0.0
4.939999999999983 -0.1423963702991638 -0.17466991536214413 -0.18495673397992207 -0.02622216768136543 -0.0469336595474334 -0.07062214731972863 172.37314007740014 -4.962757804862297 70.04028753979222 36.172841484199694 -3.656031132366932 -8.239058580049923 32.27855201701636 0.10339182850963864 -0.00218794522556484 -1.1984224905356572e-05 -0.13397165021698113 0.626983642578125 -0.0
4.959999999999982 -0.14302714998180907 -0.1755013029652176 -0.18626157312278896 -0.02058619662198268 -0.04558543417109943 -0.07168656213790861 173.09669049925532 -5.036261589552659 69.87550693955791 36.18219419929504 -3.6943489349256056 -8.239010882150513 32.29593520449018 0.10222135141374351 -0.002614385767219084 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.979999999999982 -0.14354125446234856 -0.17634145275292076 -0.18757007797361808 -0.014476248424209616 -0.04567200737449891 -0.07116118213911503 173.82042415788027 -5.1105307741816075 69.71071820236682 36.19116507034943 -3.7325708631394696 -8.239871947308728 32.29703954248071 0.10086439166106084 -0.0025196522950837923 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.999999999999981 -0.14389855513289806 -0.17721027996065677 -0.18886779230138692 -0.004533887218029145 -0.04547885698981483 -0.07105469168544441 174.54433346301596 -5.185565248097407 69.54590454193516 36.19975864656405 -3.770877671114434 -8.241502741243213 32.30878730591184 0.1001807888546616 -0.002839710256780459 -1.1984224905356572e-05 -0.13936455142439158 0.630950927734375 -0.0
5.019999999999981 -0.14406079920906392 -0.1781223648444175 -0.1901487454964296 0.005604070735756344 -0.04622318927970535 -0.07012809901377509 175.2684120711276 -5.261366152597974 69.38105299076484 36.20809515686653 -3.809213829635635 -8.243660431619084 32.32678982776808 0.10009372708909164 -0.003216910380813582 -1.1984224905356572e-05 -0.13936455142439158 0.630950927734375 -0.0
5.0399999999999805 -0.14405811539221525 -0.1790916755948356 -0.19139702190103108 0.012849795474912377 -0.04791047959612045 -0.06861548310954033 175.992655662708 -5.337934376011463 69.21615477960964 36.216256729837724 -3.847609555665469 -8.246168150321118 32.34729755417224 0.10080490830878343 -0.0024245336280233464 -1.1984224905356572e-05 -0.13475062483582928 0.630950927734375 -0.0
